"ID Paper";"Title";"ID Search Session";"Authors";"Abstract";"Status/Selection";"Status/Extraction";"Reading Priority";"Score";"Year";"Journal";"Keywords";"Type";"comment";"URL";"Volume";"Pages";"DOI";"ISSN/ISBN";"Importation Date";;"(E) Publicações com uma página, pôsteres, apresentações, resumos e índices de anais de eventos e editoriais";"(E) Publicações hospedadas em serviços inacessíveis";"(E) Publicações em idioma não considerado";"(E) Publicação que não se refere a tratamento/manipulação de textos.";"(E) Publicações que não se referem à semântica dos textos.";;"E1- Data da Extração";"E2- Versão/Revisor";"E4- Tipo do estudo : Primário";"E4- Tipo do estudo : Secundário}";"E5-Qual problema é tratado? Alta dimensionalidade, Tamanho dos textos, Qualidade dos textos?";"E6- Quais aspectos semânticos são considerados?";"E7- Como a semântica é representada?";"E8- É utilizada alguma fonte de informação externa? Qual?";"E9- A participação do usuário/especialista do domínio é requerida de alguma meneira? Como é realizada?";"E10- Qual tarefa de mineração de texto é abordada?";"E11-Trata um idioma específico ou é geral? Qual?";"E12- Qual algoritmo é utilizado?";"E13- Como é feita a avaliação dos resultados? Qual medida é utilizada?";"E14- Qual coleção de textos é utilizada?";"E15- É apresentado um caso de uso real? Qual domínio?";"E16- Os resultados apontam para uma vantagem do uso da semântica na mineração de textos?";"E17- É apresentada alguma desvantagem sobre o uso da semântica?";"E18- Notas adicionais (alguma informação importante, insight sobre o estudo ou referência que deve ser acrescentada à revisão sistemática).";"Q1- Os objetivos do trabalho são apresentados de maneira clara? : Sim";"Q1- Os objetivos do trabalho são apresentados de maneira clara? : Não}";"Pontuação para Q1";"Q2- É proposto um novo método que considera a semântica para a mineração de textos? : Sim";"Q2- É proposto um novo método que considera a semântica para a mineração de textos? : Não}";"Pontuação para Q2";"Q3- A coleção de textos está disponível para ser reutilizada? : Sim";"Q3- A coleção de textos está disponível para ser reutilizada? : Não}";"Pontuação para Q3";"Q4- O método utilizado é apresentado de maneira clara? : Sim";"Q4- O método utilizado é apresentado de maneira clara? : Não}";"Pontuação para Q4";"Q5- As abordagens aplicadas são detalhadas de forma que seja possível replicá-las? : Sim";"Q5- As abordagens aplicadas são detalhadas de forma que seja possível replicá-las? : Não}";"Pontuação para Q5";"Q6- Foram conduzidos testes experimentais? : Sim";"Q6- Foram conduzidos testes experimentais? : Não}";"Pontuação para Q6";"Q7- Os resultados são comparados com trabalhos anteriores ou com algum baseline? : Sim";"Q7- Os resultados são comparados com trabalhos anteriores ou com algum baseline? : Não}";"Pontuação para Q7";"Q8- É executado algum teste estatístico? Se sim, os resultados são apresentados de maneira clara? : Sim Teste";"Q8- É executado algum teste estatístico? Se sim, os resultados são apresentados de maneira clara? : Não Teste";"Q8- É executado algum teste estatístico? Se sim, os resultados são apresentados de maneira clara? : Sim Resultado";"Q8- É executado algum teste estatístico? Se sim, os resultados são apresentados de maneira clara? : Não Resultado]";"Pontuação para Q8";"Q9- As limitações do estudo são apresentadas? : Sim";"Q9- As limitações do estudo são apresentadas? : Não}";"Pontuação para Q9";"Q10-Número de páginas"
223716;"Semantic-based sentiment analysis in financial news";5;"Ruiz-MartÃ­nez, J.M. and Valencia-GarcÃ­a, R. and GarcÃ­a-SÃ¡nchez, F.";"Sentiment analysis deals with the computational treatment of opinions expressed in written texts. The addition of the already mature semantic technologies to this field has proven to increase the results accuracy. In this work, a semantically-enhanced methodology for the annotation of sentiment polarity in financial news is presented. The proposed methodology is based on an algorithm that combines several gazetteer lists and leverages an existing financial ontology. The financial-related news are obtained from RSS feeds and then automatically annotated with positive or negative markers. The outcome of the process is a set of news organized by their degree of positivity and negativity.";"ACCEPTED";"ACCEPTED";"LOW";23;"2012";"CEUR Workshop Proceedings";;"Conference Paper";;"http://www.scopus.com/inward/record.url?eid=2-s2.0-84891937796&partnerID=40&md5=52d56ede4ee7692429329509b9264e1e";"862";"38-51";;;"02/25/2016";;"N";"N";"N";"N";"N";;"28/04/16";"2";"N";"Y";"interpretacao semantica";"entidades nomeadas";"null";"null";"null";"analise de sentimentos";"null";"null";"null";"null";"noticias";"null";"null";"null";"Y";"N";"null";"Y";"N";"null";"Y";"N";"null";"Y";"N";"null";"Y";"N";"null";"Y";"N";"null";"Y";"N";"null";"N";"N";"N";"N";"null";"Y";"N";"null";"null"
224345;"Content accessibility and semantic networks processed on foreign natural language analysis";5;"Dousset, B. and Elhaddadi, A. and Mothe, J.";"In this paper we present a methodology that makes it possible to mine a document collection from a domain without knowing the language in which the documents are written. We describe in detail a method, tools and results that can be used within a digital library context for Science Watch and Competitive Intelligence. We consider a collection associated with the aquaculture domain written in Chinese and extracted from a digital library. Based on the original coding (UNICODE) of the data and the tag marking the structure of the documents, we extract key elements (authors, phrases, etc.) from within the domain and analyse them. The results are displayed in the form of graphs and networks. We extract people networks and semantic networks before examining their evolution over a period of several years. The principles developed in this paper can be applied to any language.";"ACCEPTED";"ACCEPTED";"LOW";11;"2011";"Journal of Intelligence Studies in Business";;"Article";;"http://www.scopus.com/inward/record.url?eid=2-s2.0-84905686105&partnerID=40&md5=a724da26977225fe185ad352bd5f4eb7";"1";"5-18";;;"02/25/2016";;"N";"N";"N";"N";"N";;"28/04/16";"2";"Y";"N";"multiplos idiomas";"entidades nomeadas";"network/graph";"null";"null";"analise de redes sociais";"null";"null";"null";"null";"null";"null";"null";"null";"Y";"N";"null";"Y";"N";"null";"Y";"N";"null";"Y";"N";"null";"Y";"N";"null";"Y";"N";"null";"Y";"N";"null";"N";"N";"N";"N";"null";"Y";"N";"null";"null"
224692;"A term-based methodology for template creation in information extraction";5;"Zervanou, K. and McNaught, J.";"In this paper, we are concerned with the problem of auto-matic template creation for Information Extraction (IE) and we present a methodology for the creation of IE templates. Our approach proposes the semi-Automatic construction of a semantic representation of textual information based on recognition of multi-word and nested terms and Named Entities (NEs) and subsequent exploitation of term and NE con-text for the induction of Information Extraction template rules. Â© 2000 Springer-Verlag Berlin Heidelberg.";"ACCEPTED";"ACCEPTED";"LOW";15;"2000";"Lecture Notes in Artificial Intelligence (Subseries of Lecture Notes in Computer Science)";;"Conference Paper";;"http://www.scopus.com/inward/record.url?eid=2-s2.0-84943185324&partnerID=40&md5=7ef333635d5985e27f58316c6a47d48b";"1835";"418-423";;;"02/25/2016";;"N";"N";"N";"N";"N";;"28/04/16";"2";"Y";"N";"null";"entidades nomeadas";"null";"Wordnet";"comportamento no uso do sistema";"information extraction";"ingles";"TERMS";"accuracy";"null";"null";"null";"null";"null";"Y";"N";"null";"Y";"N";"null";"Y";"N";"null";"Y";"N";"null";"Y";"N";"null";"Y";"N";"null";"Y";"N";"null";"N";"N";"N";"N";"null";"Y";"N";"null";"null"
224694;"Approach to understanding weather forecast telegrams with agent-based technique";5;"Kononenko, I.S. and Popov, I.G. and Zagorulko, Y.A.";"The paper describes an experimental system for understand-ing short texts from a limited problem domain (weather forecast tele-grams written in Russian). A semantics-oriented and text type spe-cific approach to analysis is proposed which gives preference to lexical-semantic and topical coherence mechanisms in their relation to the do-main structure. The system is implemented with both classical means for knowledge representation and processing and methods of object-oriented and agent-based technique. Â© Springer-Verlag Berlin Heidelberg 2000.";"ACCEPTED";"ACCEPTED";"LOW";21;"2000";"Lecture Notes in Computer Science (including subseries Lecture Notes in Artificial Intelligence and Lecture Notes in Bioinformatics)";;"Conference Paper";;"http://www.scopus.com/inward/record.url?eid=2-s2.0-84943252641&partnerID=40&md5=7fd50d45858e64b2b8876f1ac539b6fa";"1755";"511-516";;;"02/25/2016";;"N";"N";"N";"N";"N";;"28/04/16";"2";"N";"Y";"textos curtos";"topicos";"network/graph";"null";"null";"null";"russo";"null";"null";"null";"null";"null";"null";"null";"Y";"N";"null";"Y";"N";"null";"Y";"N";"null";"Y";"N";"null";"Y";"N";"null";"Y";"N";"null";"Y";"N";"null";"N";"N";"N";"N";"null";"Y";"N";"null";"null"
224698;"Text categorization and semantic browsing with self-organizing maps on non-euclidean spaces";5;"Ontrup, J. and Ritter, H.";"This paper introduces a new type of Self-Organizing Map (SOM) for Text Categorization and Semantic Browsing. We propose a â€œhyperbolic SOMâ€� (HSOM) based on a regular tesselation of the hy-perbolic plane, which is a non-euclidean space characterized by constant negative gaussian curvature. This approach is motivated by the observa-tion that hyperbolic spaces possess a geometry where the size of a neigh-borhood around a point increases exponentially and therefore provides more freedom to map a complex information space such as language into spatial relations. These theoretical findings are supported by our experi-ments, which show that hyperbolic SOMs can successfully be applied to text categorization and yield results comparable to other state-of-the-art methods. Furthermore we demonstrate that the HSOM is able to map large text collections in a semantically meaningful way and therefore allows a â€œsemantic browsingâ€� of text databases. Â© Springer-Verlag Berlin Heidelberg 2001.";"ACCEPTED";"ACCEPTED";"LOW";37;"2001";"Lecture Notes in Computer Science (including subseries Lecture Notes in Artificial Intelligence and Lecture Notes in Bioinformatics)";;"Conference Paper";;"http://www.scopus.com/inward/record.url?eid=2-s2.0-84943238553&partnerID=40&md5=29bcc7a422f5924074182b5329aa80e1";"2168";"338-349";;;"02/25/2016";;"N";"N";"N";"N";"N";;"28/04/16";"2";"Y";"N";"classificacao semantica";"topícos";"network/graph";"null";"null";"classificacao";"null";"Hyperbolic SOM";"Precision, Recall";"null";"null";"null";"null";"null";"Y";"N";"null";"Y";"N";"null";"Y";"N";"null";"Y";"N";"null";"Y";"N";"null";"Y";"N";"null";"Y";"N";"null";"N";"N";"N";"N";"null";"Y";"N";"null";"null"
224701;"Generating implicit association rules from textual data";5;"Latiri, C.C. and Ben Yahia, S.";"The need for sophisticated analysis of textual data is becoming very apparent. In the general context of knowledge discovery, text mining techniques aim to discover additional information from hidden patterns in unstructured large textual collections. Hence, we are interested especially in the extraction of the associations from unstructured databases. The objective is two fold. First, to propose a conceptual approach, based on the formal concept analysis (Ganter and Wille, 1999) and a semantic pruning, in order to discover implicit association rules, from large textual corpus. Second, to introduce an algorithm to derive additional and implicit association rules, using an associated taxonomy, from the already discovered association rules. Â© 2001 IEEE.";"ACCEPTED";"ACCEPTED";"LOW";51;"2001";"Proceedings of IEEE/ACS International Conference on Computer Systems and Applications, AICCSA";;"Conference Paper";;"http://www.scopus.com/inward/record.url?eid=2-s2.0-84954162049&partnerID=40&md5=bd80d1f12ce24c4343b62c4c0ce27922";"2001-January";"137-143";"10.1109/AICCSA.2001.933966";;"02/25/2016";;"N";"N";"N";"N";"N";;"28/04/16";"2";"Y";"N";"relacoes semanticas";"null";"network/graph";"null";"null";"Regras de Associacao";"null";"null";"null";"null";"null";"null";"null";"null";"Y";"N";"null";"Y";"N";"null";"Y";"N";"null";"Y";"N";"null";"Y";"N";"null";"Y";"N";"null";"Y";"N";"null";"N";"N";"N";"N";"null";"Y";"N";"null";"null"
224704;"Sentence analysis by case-based reasoning";5;"Chakkour, F. and Toussaint, Y.";"In this paper we propose a sentence analysis which relies on case-based reasoning principles. Our approach provides a semantic interpretation of a sentence in natural language, which can be used in a textual data mining process. This analysis is based on several types of knowledge: a thesaurus, a case base and a hierarchy of index. We adopt a case-based reasoning model founded on the classification principles and paths of similarity in order to guarantee the adaptability. Â© Springer-Verlag Berlin Heidelberg 2001.";"ACCEPTED";"ACCEPTED";"LOW";12;"2001";"Lecture Notes in Computer Science (including subseries Lecture Notes in Artificial Intelligence and Lecture Notes in Bioinformatics)";;"Conference Paper";;"http://www.scopus.com/inward/record.url?eid=2-s2.0-84863164177&partnerID=40&md5=b46969723a185012e810ac8f2e54547d";"2070";"546-551";;;"02/25/2016";;"N";"N";"N";"N";"N";;"28/04/16";"2";"Y";"N";"interpretacao semantica";"null";"network/graph";"null";"null";"null";"null";"null";"null";"null";"null";"null";"null";"null";"Y";"N";"null";"Y";"N";"null";"Y";"N";"null";"Y";"N";"null";"Y";"N";"null";"Y";"N";"null";"Y";"N";"null";"N";"N";"N";"N";"null";"Y";"N";"null";"null"
224708;"A rough set-based hybrid method to text categorization";5;"Bao, Y.a  and Aoyama, S.a  and Du, X.b  and Yamada, K.a  and Ishii, N.a ";"In this paper we present a hybrid text categorization method based on Rough Sets theory. A central problem in good text classification for information filtering and retrieval (IF/IR) is the high dimensionality of the data. It may contain many unnecessary and irrelevant features. To cope with this problem, we propose a hybrid technique using Latent Semantic Indexing (LSI) and Rough Sets theory (RS) to alleviate this situation. Given corpora of documents and a training set of examples of classified documents, the technique locates a minimal set of co-ordinate keywords to distinguish between classes of documents, reducing the dimensionality of the keyword vectors. This simplifies the creation of knowledge-based IF/IR systems, speeds up their operation, and allows easy editing of the rule bases employed. Besides, we generate several knowledge base instead of one knowledge base for the classification of new object, hoping that the combination of answers of the multiple knowledge bases result in better performance. Multiple knowledge bases can be formulated precisely and in a unified way within the framework of RS. This paper describes the proposed technique, discusses the integration of a keyword acquisition algorithm, Latent Semantic indexing (LSI) with Rough Set-based rule generate algorithm, and provides experimental results. The test results show the hybrid method is better than the previous rough set-based approach. Â© 2001 IEEE.";"ACCEPTED";"ACCEPTED";"LOW";23;"2001";"Proceedings of the 2nd International Conference on Web Information Systems Engineering, WISE 2001";;"Conference Paper";;"http://www.scopus.com/inward/record.url?eid=2-s2.0-56749089936&partnerID=40&md5=b07a69d311ff0f8165910f4e838c7c5d";"1";"254-261";"10.1109/WISE.2001.996486";;"02/25/2016";;"N";"N";"N";"N";"N";;"28/04/16";"2";"Y";"N";"classificacao semantica";"topicos";"vector space model";"null";"criacao de regras";"classificacao";"ingles";"LSI";"accuracy";"Reuters-21578";"null";"null";"null";"null";"Y";"N";"null";"Y";"N";"null";"Y";"N";"null";"Y";"N";"null";"Y";"N";"null";"Y";"N";"null";"Y";"N";"null";"N";"N";"N";"N";"null";"Y";"N";"null";"null"
224729;"Multilayered extended semantic networks as a language for meaning representation in NLP systems";5;"Helbig, H. and GnÃ¶rlich, C.";"Multilayered Extended Semantic Networks (abbreviated: MultiNet) are one of the few knowledge representation paradigms along the line of Semantic Networks (abbreviated: SN) with a comprehensive, systematic, and publicly available documentation. In contrast to logically oriented meaning representation systems with their extensional interpretation, MultiNet is based on a use-theoretic operational semantics. MultiNet is distinguished from the afore-mentioned systems by fulfilling the criteria of homogeneity and cognitive adequacy. The paper describes the main features of MultiNet and the standard repertoire of representational means provided by this system. Besides of the structural information, which is manifested in the relational and functional connections between nodes of the semantic network, the conceptual representatives of MultiNet are characterized by embedding the nodes of the network into a multidimensional space of layer attributes. To warrant cognitive adequacy and universality of the knowledge representation system, every node of the SN uniquely represents a concept, while the relations between them have to be expressed by a predefined set of about 110 semantic primitive relations and functions. The knowledge representation language MultiNet has been used as an interface in several natural language processing systems. It is also suitable as an interlingua for machine translation systems. Â© Springer-Verlag Berlin Heidelberg 2002.";"ACCEPTED";"ACCEPTED";"LOW";43;"2002";"Lecture Notes in Computer Science (including subseries Lecture Notes in Artificial Intelligence and Lecture Notes in Bioinformatics)";;"Conference Paper";;"http://www.scopus.com/inward/record.url?eid=2-s2.0-84861081840&partnerID=40&md5=44ae0469c9eebb3ccaf4a11dc259221a";"2276";"69-85";;;"02/25/2016";;"N";"N";"N";"N";"N";;"28/04/16";"2";"N";"Y";"representacao semantica";"null";"network/graph";"MultiNet";"null";"representacao de conhecimento";"null";"null";"null";"null";"null";"null";"null";"null";"Y";"N";"null";"Y";"N";"null";"Y";"N";"null";"Y";"N";"null";"Y";"N";"null";"Y";"N";"null";"Y";"N";"null";"N";"N";"N";"N";"null";"Y";"N";"null";"null"
224730;"Integrating background knowledge into nearest-neighbor text classification";5;"Zelikovitz, S. and Hirsh, H.";"This paper describes two different approaches for incorporating background knowledge into nearest-neighbor text classification. Our first approach uses background text to assess the similarity between training and test documents rather than assessing their similarity directly. The second method redescribes examples using Latent Semantic Indexing on the background knowledge, assessing document similarities in this redescribed space. Our experimental results show that both approaches can improve the performance of nearest-neighbor text classification. These methods are especially useful when labeling text is a labor-intensive job and when there is a large amount of information available about a specific problem on the World Wide Web. Â© Springer-Verlag Berlin Heidelberg 2002.";"ACCEPTED";"ACCEPTED";"LOW";31;"2002";"Lecture Notes in Computer Science (including subseries Lecture Notes in Artificial Intelligence and Lecture Notes in Bioinformatics)";;"Conference Paper";;"http://www.scopus.com/inward/record.url?eid=2-s2.0-84942780408&partnerID=40&md5=454519a932a32459b7efbee1905a64ec";"2416";"1-5";;;"02/25/2016";;"N";"N";"N";"N";"N";;"28/04/16";"2";"N";"Y";"similaridade entre termos";"null";"vector space model";"null";"null";"classificacao";"null";"KNN, LSI";"accuracy";"null";"noticias";"null";"null";"null";"Y";"N";"null";"Y";"N";"null";"Y";"N";"null";"Y";"N";"null";"Y";"N";"null";"Y";"N";"null";"Y";"N";"null";"N";"N";"N";"N";"null";"Y";"N";"null";"null"
